2026-02-01T10:03:42.181030,Gold Gift Talisman,item,10000000,10700000,52
2026-02-01T10:03:42.181030,Turbo Fishing Net,item,28999998,29949995,10
2026-02-01T10:03:42.181030,Overflux Power Orb,item,54000000,61000000,11
2026-02-01T10:03:42.181030,Pesthunter Relic,item,15990000,18300000,9
2026-02-01T10:03:42.181030,Soul Whip,item,10000000,10799999,6
2026-02-01T10:03:42.181030,Golden Dragon,pet_80_100_legendary,659000000,835500000,48
2026-02-01T10:03:42.181030,Heroic Glacial Scythe,item,28810000,46333333,10
2026-02-01T10:03:42.181030,Heroic Spirit Sceptre,item,10088000,25905000,14
2026-02-01T10:03:42.181030,Wither Skeleton,pet_80_100_legendary,8500000,17249500,10
2026-02-01T10:03:42.181030,Snail,pet_80_100_legendary,14000000,14500000,3
2026-02-01T10:03:42.181030,Personal Compactor 7000,item,10000000,14999999,13
2026-02-01T10:03:42.181030,Renowned Primordial Boots,item,48900000,48900000,1
2026-02-01T10:03:42.181030,Jerry,pet_0_79_mythic,1480000,1560000,5
2026-02-01T10:03:42.181030,Wolf,pet_0_79_legendary,2798000,3600000,29
2026-02-01T10:03:42.181030,Magma Cube,pet_0_79_legendary,4990000,6300000,11
2026-02-01T10:03:42.181030,Mooshroom Cow,pet_80_100_legendary,20500000,27600000,25
2026-02-01T10:03:42.181030,Spider Artifact,item,11000000,13200000,28
2026-02-01T10:03:42.181030,◆ Enchant Rune II,item,18888888,19444444,2
2026-02-01T10:03:42.181030,Eternal Hoof,item,14600000,18548500,8
2026-02-01T10:03:42.181030,⚚ Gilded Midas' Sword,item,96260000,919000000,35
2026-02-01T10:03:42.181030,Midas Staff,item,63999900,75000000,23
2026-02-01T10:03:42.181030,Quick Claw,item,52500000,70000000,27
2026-02-01T10:03:42.181030,Anguish Ring,item,29500000,29967000,5
2026-02-01T10:03:42.181030,Deific Spade,item,49000000,67900000,13
2026-02-01T10:03:42.181030,Hound,pet_0_79_legendary,7000000,9250000,14
2026-02-01T10:03:42.181030,Ancient Hot Crimson Leggings,item,10500000,31500000,4
2026-02-01T10:03:42.181030,Storm's Leggings,item,13999999,14980000,26
2026-02-01T10:03:42.181030,Hephaestus Anvil,item,62490000,63888888,13
2026-02-01T10:03:42.181030,Nadeshiko Dye,item,88999999,92222222,10
2026-02-01T10:03:42.181030,Pearlescent Dye,item,84000000,95000000,5
2026-02-01T10:03:42.181030,Mossy Fermento Helmet,item,40000000,49249999,10
2026-02-01T10:03:42.181030,Turtle,pet_80_100_legendary,36260000,37000000,3
2026-02-01T10:03:42.181030,Storm's Chestplate,item,17999999,20980000,36
2026-02-01T10:03:42.181030,⚚ Heroic Midas Staff,item,280000000,317500000,2
2026-02-01T10:03:42.181030,Kuudra's Heart,item,302000000,331999999,26
2026-02-01T10:03:42.181030,Finwave Gloves,item,14999999,15749999,2
2026-02-01T10:03:42.181030,Dimensional Leggings of Divan,item,21999999,43900000,6
2026-02-01T10:03:42.181030,Fleet Jasper Drill X,item,41000000,60000000,23
2026-02-01T10:03:42.181030,Giant Reaper Mask ✦,item,69000000,90000000,9
2026-02-01T10:03:42.181030,Fermento Artifact,item,38579999,39000000,23
2026-02-01T10:03:42.181030,Jaded Glossy Mineral Boots,item,26100000,29499999,8
2026-02-01T10:03:42.181030,Amber-Polished Drill Engine,item,176000000,176000000,3
2026-02-01T10:03:42.181030,Jaded Glossy Mineral Helmet,item,22900000,27500000,10
2026-02-01T10:03:42.181030,Tarantula Ring,item,40700000,41950000,7
2026-02-01T10:03:42.181030,Golem,pet_0_79_legendary,3000000,3700000,13
2026-02-01T10:03:42.181030,Jaded Glossy Mineral Leggings,item,26200000,27800000,11
2026-02-01T10:03:42.181030,Withered Ragnarock,item,23000000,74499999,8
2026-02-01T10:03:42.181030,Anguish Artifact,item,60200000,62143749,22
2026-02-01T10:03:42.181030,◆ Blooming Rune III,item,167676767,186500000,4
2026-02-01T10:03:42.181030,Ancient Fiery Crimson Chestplate,item,78887999,140000000,12
2026-02-01T10:03:42.181030,Rock,pet_0_79_legendary,10000000,10000000,21
2026-02-01T10:03:42.181030,Goblin ✦,pet_80_100_legendary,89999000,97500000,5
2026-02-01T10:03:42.181030,Stellar Mithril Drill SX-R326,item,17999999,38166350,17
2026-02-01T10:03:42.181030,Griffin ✦,pet_80_100_legendary,55000000,102499999,6
2026-02-01T10:03:42.181030,Fabled Bouquet of Lies,item,13300000,24500000,16
2026-02-01T10:03:42.181030,Mithril Drill SX-R326,item,12988997,15000000,45
2026-02-01T10:03:42.181030,Grumpy Sloth Hat of Celebration,item,25000000,25000000,1
2026-02-01T10:03:42.181030,Red Crab Hat of Celebration - 2022 Edition,item,25000000,25000000,1
2026-02-01T10:03:42.181030,Megalodon,pet_0_79_legendary,2500000,4000000,33
2026-02-01T10:03:42.181030,High Class Archfiend Dice,item,33999999,35000000,59
2026-02-01T10:03:42.181030,Dolphin,pet_0_79_legendary,10000000,11150000,10
2026-02-01T10:03:42.181030,Armadillo,pet_0_79_legendary,850000,1000000,26
2026-02-01T10:03:42.181030,Loving Young Dragon Chestplate,item,13000000,30499999,2
2026-02-01T10:03:42.181030,Ghoul,pet_0_79_legendary,2900000,4400000,8
2026-02-01T10:03:42.181030,Fermento Chestplate,item,38500000,40000000,3
2026-02-01T10:03:42.181030,Ancient Warden Helmet,item,91500000,140999500,54
2026-02-01T10:03:42.181030,Candy Relic,item,29000000,30749999,16
2026-02-01T10:03:42.181030,Elephant,pet_0_79_legendary,19789000,22000000,47
2026-02-01T10:03:42.181030,Blue Cheese Goblin Omelette,item,112990000,118900000,21
2026-02-01T10:03:42.181030,Shiny Rod,item,14900000,15000000,4
2026-02-01T10:03:42.181030,Mineral Chestplate,item,124000000,124000000,1
2026-02-01T10:03:42.181030,Tarantula,pet_80_100_mythic,32000000,38000000,9
2026-02-01T10:03:42.181030,Shiny Ancient Necron's Boots,item,41000000,41000000,1
2026-02-01T10:03:42.181030,Blue Whale,pet_0_79_legendary,12375310,12880000,43
2026-02-01T10:03:42.181030,Fabled Livid Dagger,item,10780000,24694444,60
2026-02-01T10:03:42.181030,Baby Yeti,pet_80_100_legendary,14870000,25950000,26
2026-02-01T10:03:42.181030,Heroic Aspect of the Void,item,12000000,18477000,23
2026-02-01T10:03:42.181030,Etherwarp Conduit,item,13700000,14187055,23
2026-02-01T10:03:42.181030,Rabbit,pet_0_79_mythic,5500000,7000000,12
2026-02-01T10:03:42.181030,Fabled Vorpal Katana,item,10000000,34000000,16
2026-02-01T10:03:42.181030,Withered Daedalus Blade,item,11000000,59666611,22
2026-02-01T10:03:42.181030,Treasure Ring,item,10000000,16299999,14
2026-02-01T10:03:42.181030,Strengthened Manticore Claw,item,60000000,60000000,1
2026-02-01T10:03:42.181030,Fabled Aspect of the Dragons,item,14610000,60000000,17
2026-02-01T10:03:42.181030,Necron Dye,item,10999999,12730000,12
2026-02-01T10:03:42.181030,Warden Heart,item,77000000,80000000,17
2026-02-01T10:03:42.181030,Warden Helmet,item,91000000,93500000,10
2026-02-01T10:03:42.181030,Lion,pet_0_79_legendary,25999999,26999998,29
2026-02-01T10:03:42.181030,Renowned Superior Dragon Leggings,item,21000000,24000000,9
2026-02-01T10:03:42.181030,Griffin,pet_80_100_legendary,49800000,63000000,27
2026-02-01T10:03:42.181030,Master Skull - Tier 7,item,535000000,539444443,8
2026-02-01T10:03:42.181030,Trapper Crest,item,12000000,22000000,51
2026-02-01T10:03:42.181030,Loving Final Destination Chestplate,item,10000000,35500000,2
2026-02-01T10:03:42.181030,Shriveled Wasp,item,14800000,15700000,26
2026-02-01T10:03:42.181030,Dwarven Metal Talisman,item,25848999,25850000,15
2026-02-01T10:03:42.181030,Snowman,pet_80_100_legendary,11523000,29000000,8
2026-02-01T10:03:42.181030,Skeleton Horse,pet_0_79_legendary,2000000,2980000,28
2026-02-01T10:03:42.181030,Heroic Ice Spray Wand,item,17500000,18089500,6
2026-02-01T10:03:42.181030,Plasma Nucleus,item,233999999,258750000,26
2026-02-01T10:03:42.181030,Biohazard Suit,item,23000000,23000000,1
2026-02-01T10:03:42.181030,Necrotic Young Dragon Boots,item,10910000,10910000,1
2026-02-01T10:03:42.181030,Glossy Mineral Leggings,item,24377499,25435000,12
2026-02-01T10:03:42.181030,Mantid Fermento Chestplate,item,45000000,45000000,1
2026-02-01T10:03:42.181030,Bal,pet_0_79_legendary,4700000,5850000,20
2026-02-01T10:03:42.181030,Renowned Superior Dragon Helmet,item,14000000,32009000,8
2026-02-01T10:03:42.181030,Renowned Superior Dragon Chestplate,item,17200000,32000000,9
2026-02-01T10:03:42.181030,Blossom Belt,item,10899000,12222000,7
2026-02-01T10:03:42.181030,Minos Relic,item,40598000,44900000,37
2026-02-01T10:03:42.181030,Spirit,pet_0_79_legendary,3900000,5000000,40
2026-02-01T10:03:42.181030,Renowned Superior Dragon Boots,item,12000000,22490000,13
2026-02-01T10:03:42.181030,⚚ Fabled Shadow Fury,item,20000000,47000000,40
2026-02-01T10:03:42.181030,Stellar Gemstone Drill LT-522,item,20000000,20000000,1
2026-02-01T10:03:42.181030,Strengthened Adaptive Belt,item,13999000,36999500,2
2026-02-01T10:03:42.181030,Titanium-Infused Fuel Tank,item,23200000,24500000,22
2026-02-01T10:03:42.181030,Dante Talisman,item,10400000,10800000,19
2026-02-01T10:03:42.181030,Necrotic Storm's Helmet,item,13900000,45000000,9
2026-02-01T10:03:42.181030,Spiked Atrocity,item,59899000,62248249,18
2026-02-01T10:03:42.181030,⚚ Spirit Shortbow,item,10000000,10000000,4
2026-02-01T10:03:42.181030,Scraped Gemstone Gauntlet,item,15250000,36000000,19
2026-02-01T10:03:42.181030,Soulflow Supercell,item,27489000,36950000,16
2026-02-01T10:03:42.181030,Death Bow,item,30000000,75000000,2
2026-02-01T10:03:42.181030,Mossy Fermento Leggings,item,55000000,61209999,5
2026-02-01T10:03:42.181030,Mossy Rancher's Boots,item,10350000,18000000,49
2026-02-01T10:03:42.181030,Bat Artifact,item,10000000,14934710,10
2026-02-01T10:03:42.181030,Goblin,pet_0_79_legendary,5600000,6750000,89
2026-02-01T10:03:42.181030,Groovy Fig Trousers,item,18111111,19800000,7
2026-02-01T10:03:42.181030,Potato Talisman,item,28000000,30000000,14
2026-02-01T10:03:42.181030,Fermento Helmet,item,28999999,29000000,8
2026-02-01T10:03:42.181030,Auspicious Titanium Drill DR-X355,item,27700000,30500000,4
2026-02-01T10:03:42.181030,⚚ Spiritual Bonemerang,item,16500000,34499999,12
2026-02-01T10:03:42.181030,Ancient Goldor's Chestplate,item,20000000,20000000,1
2026-02-01T10:03:42.181030,Fleet Topaz Drill KGR-12,item,21500000,30634999,4
2026-02-01T10:03:42.181030,⚚ Fierce Shadow Assassin Chestplate,item,10000000,12000000,11
2026-02-01T10:03:42.181030,Bal ✦,pet_80_100_legendary,23000000,23000000,1
2026-02-01T10:03:42.181030,Goblin,pet_80_100_legendary,7000000,18250000,4
2026-02-01T10:03:42.181030,Fierce Primordial Leggings,item,25000000,27499999,2
2026-02-01T10:03:42.181030,Ancient Final Destination Chestplate,item,10000000,39999000,67
2026-02-01T10:03:42.181030,Black Cat,pet_80_100_mythic,78000000,95500000,11
2026-02-01T10:03:42.181030,Rabbit,pet_80_100_mythic,12000000,18500000,11
2026-02-01T10:03:42.181030,Bat,pet_80_100_mythic,21500000,22999990,4
2026-02-01T10:03:42.181030,Withered Giant's Sword,item,82500000,130000000,95
2026-02-01T10:03:42.181030,✿ Renowned Burning Crimson Leggings,item,100000000,100000000,1
2026-02-01T10:03:42.181030,Titanium Drill DR-X355,item,21000000,23200000,36
2026-02-01T10:03:42.181030,Bat Person Artifact,item,39000000,39999888,17
2026-02-01T10:03:42.181030,Intimidation Relic,item,14000000,15500000,57
2026-02-01T10:03:42.181030,Burststopper Artifact,item,111246000,111247999,5
2026-02-01T10:03:42.181030,Heroic Reaper Scythe,item,23500000,29495000,6
2026-02-01T10:03:42.181030,✿ Renowned Burning Crimson Boots,item,110000000,110000000,1
2026-02-01T10:03:42.181030,⚚ Gilded Midas Staff,item,235000000,424999999,18
2026-02-01T10:03:42.181030,Shriveled Bracelet,item,40297499,40546248,7
2026-02-01T10:03:42.181030,Fabled Shadow Fury,item,20380000,25740000,6
2026-02-01T10:03:42.181030,Ancient Fiery Terror Chestplate,item,70999999,82670000,14
2026-02-01T10:03:42.181030,Final Destination Leggings,item,15000000,18999999,4
2026-02-01T10:03:42.181030,Heroic Necromancer Sword,item,10000000,14129999,8
2026-02-01T10:03:42.181030,Ancient Frozen Blaze Chestplate,item,10000000,32990000,31
2026-02-01T10:03:42.181030,✿ Renowned Burning Crimson Chestplate,item,100000000,100000000,1
2026-02-01T10:03:42.181030,Renowned Sorrow Helmet,item,11350000,22500000,13
2026-02-01T10:03:42.181030,Fabled Scorpion Foil,item,23900000,23950000,2
2026-02-01T10:03:42.181030,Glossy Mineral Boots,item,23500000,24000000,7
2026-02-01T10:03:42.181030,Hurricane in a Bottle,item,86000000,89000000,7
2026-02-01T10:03:42.181030,Auspicious Titanium Drill DR-X655,item,279999999,374000000,59
2026-02-01T10:03:42.181030,Hephaestus Relic,item,185000000,202000000,21
2026-02-01T10:03:42.181030,Lion,pet_80_100_legendary,30000000,35000000,13
2026-02-01T10:03:42.181030,Aurora Dye,item,23000000,28900000,15
2026-02-01T10:03:42.181030,Abiphone Flip: Dragon,item,60700000,62850000,2
2026-02-01T10:03:42.181030,Elephant,pet_80_100_legendary,22000000,26999999,18
2026-02-01T10:03:42.181030,◆ White Spiral Rune I,item,40000000,40000000,1
2026-02-01T10:03:42.181030,Wilted Berberis Bunch,item,10000000,11999999,2
2026-02-01T10:03:42.181030,Necrotic Fiery Aurora Leggings,item,62999999,89500000,16
2026-02-01T10:03:42.181030,Mammoth,pet_0_79_legendary,6888888,7500000,21
2026-02-01T10:03:42.181030,Black Cat,pet_0_79_mythic,64500000,67500000,6
2026-02-01T10:03:42.181030,Ancient Reaper Chestplate,item,11000000,28000000,11
2026-02-01T10:03:42.181030,Caducous Feeder,item,10000000,10000000,1
2026-02-01T10:03:42.181030,Jinxed Voodoo Doll,item,17899999,18000000,5
2026-02-01T10:03:42.181030,Rock the Fish,item,19499000,23500000,8
2026-02-01T10:03:42.181030,Ancient Elegant Tuxedo Pants,item,60000000,99390000,3
2026-02-01T10:03:42.181030,⚚ Menacing Bone Necklace,item,11701199,11850599,2
2026-02-01T10:03:42.181030,Auspicious Gemstone Gauntlet,item,18090000,37500000,53
2026-02-01T10:03:42.181030,Fabled Halberd of the Shredded,item,67000000,75000000,23
2026-02-01T10:03:42.181030,Fleet Jungle Pickaxe,item,10710000,20000000,9
2026-02-01T10:03:42.181030,Ocelot ✦,pet_80_100_legendary,32970000,79999999,3
2026-02-01T10:03:42.181030,Fierce Superior Dragon Boots,item,11333444,16999999,6
